,individualID,domainID,siteID,plotID,subplotID,pointID,stemDistance,stemAzimuth,scientificName,taxonRank,adjNorthing,adjEasting,adjCoordinateUncertainty,adjDecimalLatitude,adjDecimalLongitude,adjElevation,adjElevationUncertainty,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter
1691,NEON.PLA.D17.SOAP.03619,D17,SOAP,SOAP_009,31.0,,,,Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin,variety,,,,,,,,single shrub,Standing dead,2.7,130.0,1.5,,,,1.7,1.1,,inverted cone,4.9,10.0,0.2,0.1,,,,,,
2110,NEON.PLA.D17.SOAP.04010,D17,SOAP,SOAP_021,32.0,33.0,6.4,357.4,Pinus ponderosa Lawson & C. Lawson,species,4101309.77559165,297566.143886876,0.7,37.0361915243713,-119.276062981575,1343.25,1.11,single bole tree,Live,26.7,130.0,18.0,,,,3.4,3.2,Mostly shaded,,,,,,,,,,,
2111,NEON.PLA.D17.SOAP.04101,D17,SOAP,SOAP_021,31.0,41.0,8.7,261.1,Pinus ponderosa Lawson & C. Lawson,species,4101312.59807964,297547.945329168,0.7,37.0362130228588,-119.27626820912,1340.27,1.1,single bole tree,Live,30.3,130.0,19.9,,,,5.0,3.2,Partially shaded,,,,,,,,,,,
2112,NEON.PLA.D17.SOAP.04102,D17,SOAP,SOAP_021,40.0,41.0,6.4,272.1,Calocedrus decurrens (Torr.) Florin,species,4101314.17857974,297550.14487828,0.7,37.0362277331371,-119.276243921417,1340.27,1.1,single bole tree,"Live,  other damage",11.2,130.0,3.9,,,,2.3,2.2,Partially shaded,,,,,,,,,,,
2113,NEON.PLA.D17.SOAP.04103,D17,SOAP,SOAP_021,40.0,49.0,8.6,98.2,Quercus chrysolepis Liebm.,species,4101323.26444117,297555.781715586,0.7,37.0363107872522,-119.276183033176,1337.31,1.1,single bole tree,Live,37.9,130.0,11.8,,,,10.4,7.5,Partially shaded,,,,,,,,,,,
2114,NEON.PLA.D17.SOAP.04104,D17,SOAP,SOAP_021,41.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,small tree,Standing dead,6.0,130.0,2.2,,,,2.1,1.4,,,,,,,,,,,,
2115,NEON.PLA.D17.SOAP.04105,D17,SOAP,SOAP_021,41.0,51.0,4.3,183.3,Calocedrus decurrens (Torr.) Florin,species,4101319.05327019,297567.020634684,0.7,37.0362752797345,-119.276055626386,1335.17,1.1,single bole tree,Live,56.2,130.0,18.5,,,,8.0,5.7,Partially shaded,,,,,,,,,,,
2116,NEON.PLA.D17.SOAP.04121,D17,SOAP,SOAP_021,32.0,41.0,5.0,98.2,Pinus ponderosa Lawson & C. Lawson,species,4101313.23091533,297561.489461155,0.7,37.0362216436629,-119.276116205382,1340.27,1.1,single bole tree,Live,78.2,130.0,35.8,,,,10.1,7.9,Partially shaded,,,,,,,,,,,
2117,NEON.PLA.D17.SOAP.04125,D17,SOAP,SOAP_021,32.0,33.0,6.0,340.0,Calocedrus decurrens (Torr.) Florin,species,4101309.02033573,297564.38208914,0.7,37.0361843416979,-119.276082572957,1343.25,1.11,single bole tree,Live,55.8,130.0,24.3,,,,6.2,5.7,Partially shaded,,,,,,,,,,,
2118,NEON.PLA.D17.SOAP.04126,D17,SOAP,SOAP_021,32.0,33.0,6.2,322.8,Calocedrus decurrens (Torr.) Florin,species,4101308.32066549,297562.685695488,0.7,37.0361776737985,-119.276101444444,1343.25,1.11,single bole tree,Standing dead,64.0,130.0,26.2,,,,5.3,3.0,Mostly shaded,,,,,,,,,,,
2119,NEON.PLA.D17.SOAP.04156,D17,SOAP,SOAP_021,32.0,33.0,0.8,324.8,Calocedrus decurrens (Torr.) Florin,species,4101304.03589592,297565.973064147,0.7,37.0361397886993,-119.276063357019,1343.25,1.11,single bole tree,Live,24.3,130.0,11.9,,,,4.1,3.9,Mostly shaded,,,,,,,,,,,
2120,NEON.PLA.D17.SOAP.04157,D17,SOAP,SOAP_021,32.0,33.0,2.3,265.4,Pinus ponderosa Lawson & C. Lawson,species,4101303.19772247,297564.14161858,0.7,37.0361318441496,-119.276083708607,1343.25,1.11,single bole tree,Live,80.1,130.0,39.0,,,,8.4,7.4,Partially shaded,,,,,,,,,,,
2121,NEON.PLA.D17.SOAP.04199,D17,SOAP,SOAP_021,31.0,21.0,7.2,49.5,Pinus ponderosa Lawson & C. Lawson,species,4101298.56988595,297541.598482952,0.72,37.0360852988044,-119.276335744922,1348.34,1.11,single bole tree,Live,17.2,130.0,8.6,,,,2.9,2.8,Partially shaded,,,,,,,,,,,
2122,NEON.PLA.D17.SOAP.04200,D17,SOAP,SOAP_002,31.0,31.0,1.4,8.0,Calocedrus decurrens (Torr.) Florin,species,4100704.1274753,297034.474322341,0.71,37.0306215295261,-119.281873184784,1292.72,1.12,single bole tree,"Live, broken bole",38.3,130.0,12.0,,10.0,,5.9,3.9,Partially shaded,,,,,,,,,,,
2123,NEON.PLA.D17.SOAP.04201,D17,SOAP,SOAP_002,31.0,31.0,6.3,58.8,Calocedrus decurrens (Torr.) Florin,species,4100706.00467016,297039.668274839,0.71,37.0306395605012,-119.281815339162,1292.72,1.12,single bole tree,Standing dead,13.0,130.0,6.5,,,,2.5,1.5,Mostly shaded,,,,,,,,,,,
2124,NEON.PLA.D17.SOAP.04202,D17,SOAP,SOAP_002,31.0,,,,Quercus kelloggii Newberry,species,,,,,,,,small tree,Live,1.7,130.0,2.4,,,,1.3,1.1,,,,,,,,,,,,
2125,NEON.PLA.D17.SOAP.04204,D17,SOAP,SOAP_002,31.0,31.0,8.6,59.5,Calocedrus decurrens (Torr.) Florin,species,4100707.10592992,297041.68949078,0.71,37.0306499166652,-119.281792928603,1292.72,1.12,single bole tree,Live,16.9,130.0,8.7,,,,4.0,2.9,Partially shaded,,,,,,,,,,,
2126,NEON.PLA.D17.SOAP.04205,D17,SOAP,SOAP_002,31.0,31.0,6.5,24.8,Calocedrus decurrens (Torr.) Florin,species,4100708.64165361,297037.005918536,0.71,37.0306627369133,-119.281845960473,1292.72,1.12,single bole tree,"Dead, broken bole",40.7,130.0,8.0,,8.0,,3.2,1.4,Partially shaded,,,,,,,,,,,
2127,NEON.PLA.D17.SOAP.04206,D17,SOAP,SOAP_002,31.0,31.0,7.8,16.3,Pinus ponderosa Lawson & C. Lawson,species,4100710.22758128,297036.46868033,0.71,37.030676905581,-119.281852423675,1292.72,1.12,single bole tree,"Dead, broken bole",28.2,130.0,8.6,,8.6,,2.1,1.5,Full sun,,,,,,,,,,,
2128,NEON.PLA.D17.SOAP.04207,D17,SOAP,SOAP_002,31.0,,,,Quercus kelloggii Newberry,species,,,,,,,,sapling,Live,,,1.5,,,,,,,,1.4,10.0,,,,,,,,
2129,NEON.PLA.D17.SOAP.04208,D17,SOAP,SOAP_002,31.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,small tree,Live,7.3,130.0,1.3,,,,1.4,1.0,,,,,,,,,,,,
2130,NEON.PLA.D17.SOAP.04209,D17,SOAP,SOAP_002,40.0,49.0,7.5,87.2,Calocedrus decurrens (Torr.) Florin,species,4100724.30689327,297042.01223603,0.83,37.0308049192156,-119.281793940012,1294.09,1.43,single bole tree,"Live, broken bole",16.8,130.0,7.3,,6.6,,2.0,1.1,Partially shaded,,,,,,,,,,,
2131,NEON.PLA.D17.SOAP.04210,D17,SOAP,SOAP_002,40.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,small tree,Live,5.8,130.0,1.5,,,,1.3,1.3,,,,,,,,,,,,
2132,NEON.PLA.D17.SOAP.04211,D17,SOAP,SOAP_002,40.0,41.0,9.2,122.9,Calocedrus decurrens (Torr.) Florin,species,4100707.93486506,297052.217782754,0.91,37.0306596586514,-119.281674871413,1294.58,1.46,single bole tree,Live,17.4,130.0,7.8,,,,4.0,2.4,Partially shaded,,,,,,,,,,,
2133,NEON.PLA.D17.SOAP.04212,D17,SOAP,SOAP_002,40.0,39.0,10.1,133.4,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,single bole tree,Live,21.2,130.0,9.2,,,,4.2,3.3,Partially shaded,,,,,,,,,,,
2134,NEON.PLA.D17.SOAP.04213,D17,SOAP,SOAP_002,40.0,39.0,10.4,135.6,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,single bole tree,Live,12.2,130.0,5.0,,,,4.1,2.6,Partially shaded,,,,,,,,,,,
2135,NEON.PLA.D17.SOAP.04214,D17,SOAP,SOAP_002,40.0,39.0,7.5,154.2,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,single bole tree,Live,10.3,130.0,4.1,,,,2.4,2.2,Mostly shaded,,,,,,,,,,,
2136,NEON.PLA.D17.SOAP.04215,D17,SOAP,SOAP_002,40.0,31.0,12.3,19.6,Pinus ponderosa Lawson & C. Lawson,species,4100714.32840667,297038.405534308,0.71,37.0307142612519,-119.281831769563,1292.72,1.12,single bole tree,"Dead, broken bole",11.8,130.0,2.0,,1.8,9.3,0.1,0.1,Partially shaded,,,,,,,,,,,
2137,NEON.PLA.D17.SOAP.04216,D17,SOAP,SOAP_002,41.0,51.0,4.0,266.6,Calocedrus decurrens (Torr.) Florin,species,4100719.84940451,297052.332440688,1.76,37.0307670002709,-119.281676795226,1297.01,1.97,single bole tree,"Live, broken bole",10.8,130.0,4.2,,3.1,,2.8,2.2,Full sun,,,,,,,,,,,
2138,NEON.PLA.D17.SOAP.04217,D17,SOAP,SOAP_002,41.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,small tree,Live,3.0,130.0,2.4,,,,1.8,1.5,,,,,,,,,,,,
2139,NEON.PLA.D17.SOAP.04218,D17,SOAP,SOAP_002,41.0,,,,Sambucus nigra L.,species,,,,,,,,small shrub,Live,,,1.3,0.5,,,1.2,1.1,,ellipsoid or sphere,1.1,10.0,,,,,,,,
2140,NEON.PLA.D17.SOAP.04218,D17,SOAP,SOAP_002,41.0,,,,Sambucus nigra L.,species,,,,,,,,small shrub,Live,,,1.3,0.5,,,1.2,1.1,,ellipsoid or sphere,1.9,10.0,,,,,,,,
2141,NEON.PLA.D17.SOAP.04219,D17,SOAP,SOAP_002,41.0,,,,Quercus kelloggii Newberry,species,,,,,,,,sapling,Live,,,1.4,,,,,,,,1.2,10.0,,,,,,,,
2142,NEON.PLA.D17.SOAP.04220,D17,SOAP,SOAP_002,41.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,small tree,Live,3.6,130.0,2.2,,,,2.0,1.8,,,,,,,,,,,,
2143,NEON.PLA.D17.SOAP.04221,D17,SOAP,SOAP_002,32.0,33.0,4.8,306.6,Calocedrus decurrens (Torr.) Florin,species,4100705.2400194,297050.177716119,0.83,37.0306349446614,-119.281697064166,1292.62,1.24,single bole tree,Live,30.0,130.0,12.2,,,,5.8,3.8,Full sun,,,,,,,,,,,
2144,NEON.PLA.D17.SOAP.04222,D17,SOAP,SOAP_002,32.0,,,,Quercus kelloggii Newberry,species,,,,,,,,sapling,Live,,,1.6,,,,,,,,1.8,10.0,,,,,,,,
2145,NEON.PLA.D17.SOAP.04223,D17,SOAP,SOAP_002,32.0,,,,Ribes roezlii Regel,species,,,,,,,,small shrub,Live,,,0.8,,,,1.2,0.6,,half-sphere,1.0,10.0,,,,,,,,
2146,NEON.PLA.D17.SOAP.04223,D17,SOAP,SOAP_002,32.0,,,,Ribes roezlii Regel,species,,,,,,,,small shrub,Live,,,0.8,,,,1.2,0.6,,half-sphere,1.0,20.0,,,,,,,,
2147,NEON.PLA.D17.SOAP.04224,D17,SOAP,SOAP_002,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,NEON.PLA.D17.SOAP.04225,D17,SOAP,SOAP_002,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,NEON.PLA.D17.SOAP.04226,D17,SOAP,SOAP_002,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,NEON.PLA.D17.SOAP.04227,D17,SOAP,SOAP_002,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,NEON.PLA.D17.SOAP.04228,D17,SOAP,SOAP_002,32.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,NEON.PLA.D17.SOAP.04229,D17,SOAP,SOAP_010,31.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,0.6,,,,,,,,2.0,10.0,,,,,,,,
2164,NEON.PLA.D17.SOAP.04230,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,3.5,130.0,2.6,,,,3.7,2.2,,inverted cone,11.1,10.0,0.6,0.4,,,,,,
2165,NEON.PLA.D17.SOAP.04230,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,3.6,130.0,2.6,,,,3.7,2.2,,inverted cone,8.7,10.0,0.6,0.4,,,,,,
2166,NEON.PLA.D17.SOAP.04231,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.0,,,,1.6,1.4,,half-sphere,3.8,10.0,,,,,,,,
2167,NEON.PLA.D17.SOAP.04231,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.0,,,,1.6,1.4,,half-sphere,2.5,10.0,,,,,,,,
2168,NEON.PLA.D17.SOAP.04232,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,2.2,130.0,1.7,,,,3.4,1.7,,half-sphere,5.2,10.0,,,,,,,,
2169,NEON.PLA.D17.SOAP.04232,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,2.7,130.0,1.7,,,,3.4,1.7,,half-sphere,6.2,10.0,,,,,,,,
2170,NEON.PLA.D17.SOAP.04233,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,5.5,130.0,2.5,,,,2.8,2.0,,inverted cone,6.6,15.0,0.7,0.5,,,,,,
2171,NEON.PLA.D17.SOAP.04233,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,7.8,130.0,2.5,,,,2.8,2.0,,inverted cone,11.2,15.0,0.7,0.5,,,,,,
2172,NEON.PLA.D17.SOAP.04234,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,5.4,130.0,2.3,,,,1.6,1.5,,inverted cone,8.6,10.0,0.7,0.1,,,,,,
2173,NEON.PLA.D17.SOAP.04235,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.5,,,,1.0,0.8,,inverted cone,3.2,10.0,0.5,0.4,,,,,,
2174,NEON.PLA.D17.SOAP.04236,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.0,,,,0.8,0.5,,inverted cone,1.6,10.0,0.2,0.1,,,,,,
2175,NEON.PLA.D17.SOAP.04236,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.0,,,,0.8,0.5,,inverted cone,1.4,10.0,0.2,0.1,,,,,,
2176,NEON.PLA.D17.SOAP.04236,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.0,,,,0.8,0.5,,inverted cone,1.7,10.0,0.2,0.1,,,,,,
2177,NEON.PLA.D17.SOAP.04237,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,5.8,130.0,2.4,,,,3.0,2.7,,half-sphere,12.7,10.0,,,,,,,,
2178,NEON.PLA.D17.SOAP.04237,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,5.3,130.0,2.4,,,,3.0,2.7,,half-sphere,12.3,10.0,,,,,,,,
2179,NEON.PLA.D17.SOAP.04238,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.4,,,,1.4,1.3,,inverted cone,2.1,10.0,0.3,0.2,,,,,,
2180,NEON.PLA.D17.SOAP.04238,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.4,,,,1.4,1.3,,inverted cone,3.2,12.0,0.3,0.2,,,,,,
2181,NEON.PLA.D17.SOAP.04238,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.4,,,,1.4,1.3,,inverted cone,3.9,12.0,0.3,0.2,,,,,,
2182,NEON.PLA.D17.SOAP.04239,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,4.6,130.0,2.9,0.4,,,3.8,2.9,,ellipsoid or sphere,8.1,10.0,,,,,,,,
2183,NEON.PLA.D17.SOAP.04239,D17,SOAP,SOAP_010,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,4.6,130.0,2.9,0.4,,,3.8,2.9,,ellipsoid or sphere,6.4,10.0,,,,,,,,
2184,NEON.PLA.D17.SOAP.04240,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.7,130.0,1.8,,,,2.9,2.7,,half-sphere,6.4,10.0,,,,,,,,
2185,NEON.PLA.D17.SOAP.04240,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.4,130.0,1.8,,,,2.9,2.7,,half-sphere,9.2,10.0,,,,,,,,
2186,NEON.PLA.D17.SOAP.04240,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,2.4,130.0,1.8,,,,2.9,2.7,,half-sphere,5.6,10.0,,,,,,,,
2187,NEON.PLA.D17.SOAP.04240,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.4,130.0,1.8,,,,2.9,2.7,,half-sphere,6.0,10.0,,,,,,,,
2188,NEON.PLA.D17.SOAP.04240,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.4,130.0,1.8,,,,2.9,2.7,,half-sphere,6.8,10.0,,,,,,,,
2189,NEON.PLA.D17.SOAP.04241,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.5,,,,0.9,0.8,,inverted cone,3.3,10.0,0.1,0.1,,,,,,
2190,NEON.PLA.D17.SOAP.04242,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.2,0.1,,,0.6,0.5,,ellipsoid or sphere,2.7,10.0,,,,,,,,
2191,NEON.PLA.D17.SOAP.04243,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.5,130.0,1.5,,,,1.5,1.3,,inverted cone,3.4,10.0,0.1,0.1,,,,,,
2192,NEON.PLA.D17.SOAP.04243,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.1,130.0,1.5,,,,1.5,1.3,,inverted cone,2.3,10.0,0.1,0.1,,,,,,
2193,NEON.PLA.D17.SOAP.04244,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,1.9,130.0,1.1,0.2,,,1.8,0.8,,ellipsoid or sphere,4.3,10.0,,,,,,,,
2194,NEON.PLA.D17.SOAP.04245,D17,SOAP,SOAP_010,41.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,2.1,130.0,1.4,0.3,,,1.6,0.9,,ellipsoid or sphere,3.4,10.0,,,,,,,,
2195,NEON.PLA.D17.SOAP.04246,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,9.3,130.0,3.3,,,,5.7,3.4,,half-sphere,12.1,10.0,,,,,,,,
2196,NEON.PLA.D17.SOAP.04246,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,7.4,130.0,3.3,,,,5.7,3.4,,half-sphere,18.1,10.0,,,,,,,,
2197,NEON.PLA.D17.SOAP.04246,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,4.7,130.0,3.3,,,,5.7,3.4,,half-sphere,9.2,10.0,,,,,,,,
2198,NEON.PLA.D17.SOAP.04247,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,4.4,130.0,2.9,,,,4.9,3.5,,inverted cone,11.8,10.0,0.5,0.4,,,,,,
2199,NEON.PLA.D17.SOAP.04247,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,6.6,130.0,2.9,,,,4.9,3.5,,inverted cone,5.1,10.0,0.5,0.4,,,,,,
2200,NEON.PLA.D17.SOAP.04247,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,6.8,130.0,2.9,,,,4.9,3.5,,inverted cone,16.1,10.0,0.5,0.4,,,,,,
2201,NEON.PLA.D17.SOAP.04248,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,7.2,130.0,2.5,,,,3.5,1.6,,inverted cone,18.4,10.0,0.6,0.4,,,,,,
2202,NEON.PLA.D17.SOAP.04249,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,5.9,130.0,1.9,,,,1.5,1.4,,inverted cone,6.6,10.0,0.9,0.3,,,,,,
2203,NEON.PLA.D17.SOAP.04250,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,3.4,130.0,1.8,0.1,,,2.1,1.5,,ellipsoid or sphere,5.9,10.0,,,,,,,,
2204,NEON.PLA.D17.SOAP.04250,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,5.6,130.0,1.8,0.1,,,2.1,1.5,,ellipsoid or sphere,6.2,10.0,,,,,,,,
2205,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,4.0,130.0,2.5,,,,4.6,3.2,,half-sphere,6.1,10.0,,,,,,,,
2206,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,1.6,130.0,2.5,,,,4.6,3.2,,half-sphere,4.2,10.0,,,,,,,,
2207,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,"Live, physically damaged",10.7,130.0,2.5,,,,4.6,3.2,,half-sphere,10.7,10.0,,,,,,,,
2208,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,7.7,130.0,2.5,,,,4.6,3.2,,half-sphere,11.6,10.0,,,,,,,,
2209,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,7.3,130.0,2.5,,,,4.6,3.2,,half-sphere,11.8,10.0,,,,,,,,
2210,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,6.8,130.0,2.5,,,,4.6,3.2,,half-sphere,18.7,10.0,,,,,,,,
2211,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,3.1,130.0,2.5,,,,4.6,3.2,,half-sphere,7.9,10.0,,,,,,,,
2212,NEON.PLA.D17.SOAP.04251,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,4.6,130.0,2.5,,,,4.6,3.2,,half-sphere,3.4,10.0,,,,,,,,
2213,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Standing dead,2.6,130.0,2.4,,,,6.1,5.7,,half-sphere,5.3,10.0,,,,,,,,
